Datetime,Close,High,Low,Open,Volume
2024-01-10 17:30:00+00:00,4769.669921875,4775.5498046875,4765.8798828125,4767.97021484375,186328376
2024-01-10 18:30:00+00:00,4782.5400390625,4784.72998046875,4769.4599609375,4769.7001953125,206523000
2024-01-10 19:30:00+00:00,4779.22021484375,4790.7998046875,4776.3701171875,4782.58984375,248251000
2024-01-10 20:30:00+00:00,4782.14990234375,4785.02001953125,4769.580078125,4779.259765625,338945000
2024-01-11 14:30:00+00:00,4766.580078125,4798.5,4753.06005859375,4792.1298828125,0
2024-01-11 15:30:00+00:00,4747.66015625,4772.1201171875,4742.240234375,4766.58984375,284321453
2024-01-11 16:30:00+00:00,4746.35009765625,4752.68994140625,4739.580078125,4747.47998046875,224034747
2024-01-11 17:30:00+00:00,4764.5400390625,4766.68994140625,4746.35986328125,4746.35986328125,195600341
2024-01-11 18:30:00+00:00,4777.56982421875,4778.18994140625,4762.9599609375,4764.52978515625,183894000
2024-01-11 19:30:00+00:00,4775.7099609375,4786.0400390625,4771.669921875,4777.58984375,245821000
2024-01-11 20:30:00+00:00,4780.2900390625,4783.31005859375,4772.4501953125,4775.830078125,361922000
2024-01-12 14:30:00+00:00,4780.85986328125,4802.39990234375,4776.06982421875,4791.18017578125,0
2024-01-12 15:30:00+00:00,4782.169921875,4785.330078125,4768.97998046875,4781.27001953125,293340817
2024-01-12 16:30:00+00:00,4775.490234375,4784.2998046875,4770.25,4782.22998046875,222679309
2024-01-12 17:30:00+00:00,4782.2998046875,4783.5400390625,4772.9599609375,4775.47998046875,177022613
2024-01-12 18:30:00+00:00,4785.66015625,4789.52001953125,4781.2099609375,4782.27001953125,173522000
2024-01-12 19:30:00+00:00,4778.240234375,4785.66015625,4774.14013671875,4785.6298828125,219760000
2024-01-12 20:30:00+00:00,4783.14013671875,4785.35986328125,4777.06982421875,4778.18994140625,330327000
2024-01-16 14:30:00+00:00,4776.72021484375,4778.7099609375,4751.8798828125,4772.35009765625,0
2024-01-16 15:30:00+00:00,4775.490234375,4782.33984375,4763.330078125,4776.4501953125,346274558
2024-01-16 16:30:00+00:00,4760.6298828125,4780.35009765625,4759.9501953125,4775.5498046875,230626676
2024-01-16 17:30:00+00:00,4766.06005859375,4767.5498046875,4755.14013671875,4760.60986328125,210969000
2024-01-16 18:30:00+00:00,4752.2001953125,4767.68994140625,4747.1201171875,4766.06982421875,215197000
2024-01-16 19:30:00+00:00,4756.7998046875,4761.27978515625,4750.39990234375,4752.22021484375,242432000
2024-01-16 20:30:00+00:00,4765.18017578125,4766.5,4754.5,4756.81982421875,367742000
2024-01-17 14:30:00+00:00,4734.41015625,4739.1298828125,4726.1201171875,4739.1298828125,0
2024-01-17 15:30:00+00:00,4741.33984375,4744.0400390625,4731.25,4734.31982421875,289062653
2024-01-17 16:30:00+00:00,4731.1298828125,4744.22998046875,4730.0400390625,4741.27001953125,217903319
2024-01-17 17:30:00+00:00,4722.990234375,4735.91015625,4720.9599609375,4731.14013671875,188194436
2024-01-17 18:30:00+00:00,4728.39013671875,4729.7099609375,4714.81982421875,4722.990234375,213153000
2024-01-17 19:30:00+00:00,4724.740234375,4733.5400390625,4723.18994140625,4728.39013671875,250168000
2024-01-17 20:30:00+00:00,4739.0,4741.89990234375,4724.509765625,4724.740234375,348289000
2024-01-18 14:30:00+00:00,4757.64990234375,4760.58984375,4749.91015625,4760.10009765625,0
2024-01-18 15:30:00+00:00,4763.08984375,4764.43017578125,4752.72021484375,4757.7099609375,313408709
2024-01-18 16:30:00+00:00,4751.60986328125,4766.10009765625,4746.39990234375,4763.0498046875,265019469
2024-01-18 17:30:00+00:00,4743.25,4752.33984375,4740.56982421875,4751.6298828125,215760000
2024-01-18 18:30:00+00:00,4772.330078125,4772.35009765625,4742.93017578125,4743.22021484375,232768000
2024-01-18 19:30:00+00:00,4779.72021484375,4779.72021484375,4765.66015625,4772.14990234375,281119000
2024-01-18 20:30:00+00:00,4780.52978515625,4785.7900390625,4775.1201171875,4779.759765625,379404000
2024-01-19 14:30:00+00:00,4795.7900390625,4799.330078125,4785.8701171875,4796.27978515625,0
2024-01-19 15:30:00+00:00,4804.4501953125,4807.22021484375,4789.580078125,4795.6201171875,298657283
2024-01-19 16:30:00+00:00,4809.1298828125,4810.0400390625,4797.72998046875,4804.5,246317524
2024-01-19 17:30:00+00:00,4825.22021484375,4825.6298828125,4809.14013671875,4809.14013671875,231600000
2024-01-19 18:30:00+00:00,4835.3798828125,4842.06982421875,4825.22021484375,4825.22021484375,251293000
2024-01-19 19:30:00+00:00,4836.97998046875,4840.9599609375,4829.18994140625,4835.43994140625,291628000
2024-01-19 20:30:00+00:00,4838.9599609375,4840.10986328125,4834.60986328125,4837.080078125,410525000
2024-01-22 14:30:00+00:00,4859.02978515625,4868.41015625,4853.419921875,4853.419921875,0
2024-01-22 15:30:00+00:00,4856.18017578125,4859.43994140625,4847.18994140625,4859.2001953125,346325944
2024-01-22 16:30:00+00:00,4854.91015625,4857.6298828125,4848.7900390625,4856.35986328125,238158744
2024-01-22 17:30:00+00:00,4844.7998046875,4856.0498046875,4844.0498046875,4854.919921875,207136000
2024-01-22 18:30:00+00:00,4851.56982421875,4855.580078125,4844.5400390625,4844.68017578125,203414000
2024-01-22 19:30:00+00:00,4856.81005859375,4857.43017578125,4848.6201171875,4851.5400390625,249930000
2024-01-22 20:30:00+00:00,4850.6201171875,4857.3798828125,4849.72021484375,4856.81982421875,364710000
2024-01-23 14:30:00+00:00,4854.10986328125,4858.97998046875,4850.43017578125,4856.7998046875,491511247
2024-01-23 15:30:00+00:00,4845.89990234375,4854.31982421875,4844.7998046875,4854.2001953125,318410331
2024-01-23 16:30:00+00:00,4847.77978515625,4851.02001953125,4844.3701171875,4845.85009765625,234240422
2024-01-23 17:30:00+00:00,4852.9599609375,4855.330078125,4846.419921875,4847.7998046875,195645000
2024-01-23 18:30:00+00:00,4853.47998046875,4856.0498046875,4851.14990234375,4853.0498046875,195837000
2024-01-23 19:30:00+00:00,4862.18017578125,4864.77978515625,4851.97998046875,4853.5,253554000
2024-01-23 20:30:00+00:00,4864.06982421875,4866.47998046875,4858.89990234375,4862.08984375,368339000
2024-01-24 14:30:00+00:00,4890.8701171875,4893.60009765625,4880.06005859375,4888.56005859375,0
2024-01-24 15:30:00+00:00,4895.22998046875,4901.2900390625,4889.81982421875,4890.9501953125,321945830
2024-01-24 16:30:00+00:00,4898.93017578125,4900.7099609375,4892.89990234375,4895.25,247285222
2024-01-24 17:30:00+00:00,4895.93994140625,4903.68017578125,4890.77978515625,4899.02978515625,243063000
2024-01-24 18:30:00+00:00,4877.7099609375,4896.10986328125,4875.72021484375,4895.93017578125,242723000
2024-01-24 19:30:00+00:00,4870.4599609375,4886.14013671875,4869.759765625,4877.66015625,292598000
2024-01-24 20:30:00+00:00,4869.02978515625,4879.4501953125,4865.93994140625,4870.5,393615000
2024-01-25 14:30:00+00:00,4895.8798828125,4898.14990234375,4882.81005859375,4886.66015625,0
2024-01-25 15:30:00+00:00,4893.259765625,4896.7998046875,4883.60009765625,4895.9501953125,341873807
2024-01-25 16:30:00+00:00,4881.85009765625,4896.080078125,4879.990234375,4893.27978515625,289496317
2024-01-25 17:30:00+00:00,4878.0,4888.419921875,4875.97998046875,4881.85986328125,280410000
2024-01-25 18:30:00+00:00,4876.919921875,4883.4501953125,4869.33984375,4877.97998046875,271747000
2024-01-25 19:30:00+00:00,4880.64990234375,4883.77978515625,4873.43017578125,4876.919921875,291052000
2024-01-25 20:30:00+00:00,4895.0498046875,4895.0498046875,4879.81982421875,4880.66015625,421124000
2024-01-26 14:30:00+00:00,4897.39990234375,4897.93994140625,4885.85986328125,4888.91015625,489154910
2024-01-26 15:30:00+00:00,4902.41015625,4906.68994140625,4896.68994140625,4897.35009765625,292062744
2024-01-26 16:30:00+00:00,4899.39990234375,4904.43994140625,4896.60009765625,4902.43994140625,235557346
2024-01-26 17:30:00+00:00,4889.22021484375,4899.47998046875,4882.93017578125,4899.47998046875,211853000
2024-01-26 18:30:00+00:00,4887.419921875,4890.39013671875,4881.47021484375,4889.3701171875,196545000
2024-01-26 19:30:00+00:00,4890.06982421875,4896.740234375,4885.22021484375,4887.3701171875,236802000
2024-01-26 20:30:00+00:00,4890.06982421875,4892.66015625,4886.240234375,4890.08984375,365677000
2024-01-29 14:30:00+00:00,4892.31005859375,4898.43994140625,4889.9599609375,4892.9501953125,0
2024-01-29 15:30:00+00:00,4893.5498046875,4894.91015625,4887.89013671875,4892.4599609375,268984587
2024-01-29 16:30:00+00:00,4898.18994140625,4900.47998046875,4893.27978515625,4893.3798828125,216848565
2024-01-29 17:30:00+00:00,4899.89990234375,4901.47998046875,4894.56982421875,4898.27001953125,189757884
2024-01-29 18:30:00+00:00,4903.509765625,4904.68994140625,4896.77978515625,4899.89990234375,183841000
2024-01-29 19:30:00+00:00,4925.10986328125,4929.31005859375,4903.1201171875,4903.509765625,279159000
2024-01-29 20:30:00+00:00,4928.10009765625,4929.06005859375,4919.89990234375,4925.1298828125,360625000
2024-01-30 14:30:00+00:00,4923.009765625,4929.52001953125,4919.06005859375,4925.89013671875,0
2024-01-30 15:30:00+00:00,4925.7099609375,4926.240234375,4918.77978515625,4923.0,309572971
2024-01-30 16:30:00+00:00,4920.91015625,4930.0498046875,4920.5498046875,4925.740234375,256057121
2024-01-30 17:30:00+00:00,4924.080078125,4924.4501953125,4916.27001953125,4920.9501953125,223249000
2024-01-30 18:30:00+00:00,4927.31982421875,4927.990234375,4919.93994140625,4924.10009765625,229234000
2024-01-30 19:30:00+00:00,4929.16015625,4931.08984375,4924.97021484375,4927.3798828125,257360000
2024-01-30 20:30:00+00:00,4924.6201171875,4929.6201171875,4922.919921875,4929.14013671875,362788000
2024-01-31 14:30:00+00:00,4887.83984375,4906.75,4886.7900390625,4899.18994140625,0
2024-01-31 15:30:00+00:00,4885.1298828125,4890.06005859375,4879.14013671875,4887.7099609375,325855737
2024-01-31 16:30:00+00:00,4887.990234375,4888.68017578125,4878.83984375,4885.490234375,237407478
2024-01-31 17:30:00+00:00,4886.89013671875,4892.240234375,4880.85009765625,4888.02978515625,220872000
2024-01-31 18:30:00+00:00,4876.27001953125,4892.5498046875,4871.93994140625,4886.830078125,244260000
2024-01-31 19:30:00+00:00,4861.68017578125,4904.75,4852.16015625,4876.22998046875,423013000
2024-01-31 20:30:00+00:00,4845.490234375,4862.43017578125,4845.490234375,4861.52001953125,464710000
2024-02-01 14:30:00+00:00,4876.330078125,4876.39990234375,4857.830078125,4861.10986328125,536491203
2024-02-01 15:30:00+00:00,4860.60009765625,4876.58984375,4853.52001953125,4876.2900390625,362744863
2024-02-01 16:30:00+00:00,4879.60009765625,4887.4501953125,4860.669921875,4860.669921875,271986934
2024-02-01 17:30:00+00:00,4885.10009765625,4896.830078125,4877.31005859375,4879.509765625,265907000
2024-02-01 18:30:00+00:00,4889.10986328125,4894.10009765625,4879.509765625,4885.10009765625,247489000
2024-02-01 19:30:00+00:00,4901.81982421875,4904.43994140625,4886.0498046875,4889.1298828125,282637000
2024-02-01 20:30:00+00:00,4905.9501953125,4906.56005859375,4895.7998046875,4901.85009765625,399046000
2024-02-02 14:30:00+00:00,4923.81005859375,4928.39990234375,4907.990234375,4916.06005859375,0
2024-02-02 15:30:00+00:00,4944.419921875,4944.47998046875,4918.580078125,4923.7998046875,343473066
2024-02-02 16:30:00+00:00,4958.759765625,4959.0400390625,4944.169921875,4944.169921875,276478695
2024-02-02 17:30:00+00:00,4952.580078125,4961.1298828125,4938.3701171875,4958.740234375,258895000
2024-02-02 18:30:00+00:00,4964.72021484375,4968.490234375,4948.81982421875,4952.5498046875,232535000
2024-02-02 19:30:00+00:00,4973.8798828125,4975.2900390625,4964.1298828125,4964.56982421875,280731000
2024-02-02 20:30:00+00:00,4958.0400390625,4973.8701171875,4958.0400390625,4973.8701171875,390097000
2024-02-05 14:30:00+00:00,4928.9501953125,4957.18994140625,4923.47021484375,4957.18994140625,0
2024-02-05 15:30:00+00:00,4928.2900390625,4933.35009765625,4918.08984375,4929.0400390625,306780748
2024-02-05 16:30:00+00:00,4941.97021484375,4942.009765625,4928.22021484375,4928.22998046875,239439818
2024-02-05 17:30:00+00:00,4941.2099609375,4949.5400390625,4941.2099609375,4942.06982421875,208120000
2024-02-05 18:30:00+00:00,4949.330078125,4950.14013671875,4941.02978515625,4941.16015625,196370000
2024-02-05 19:30:00+00:00,4951.66015625,4956.35009765625,4940.93017578125,4949.35009765625,259730000
2024-02-05 20:30:00+00:00,4942.2099609375,4954.14990234375,4941.9501953125,4951.669921875,366431000
2024-02-06 14:30:00+00:00,4938.64990234375,4957.77001953125,4934.8798828125,4950.16015625,0
2024-02-06 15:30:00+00:00,4947.240234375,4948.10986328125,4938.22998046875,4938.72998046875,297369366
2024-02-06 16:30:00+00:00,4942.7001953125,4948.3701171875,4935.43994140625,4947.27001953125,281420665
2024-02-06 17:30:00+00:00,4943.06982421875,4944.77978515625,4938.89013671875,4942.68017578125,204342000
2024-02-06 18:30:00+00:00,4939.93994140625,4949.93017578125,4935.66015625,4943.169921875,222243000
2024-02-06 19:30:00+00:00,4946.10986328125,4949.509765625,4937.31005859375,4939.8798828125,252943000
2024-02-06 20:30:00+00:00,4954.240234375,4954.490234375,4941.0,4946.0498046875,360115000
2024-02-07 14:30:00+00:00,4994.39990234375,4994.43994140625,4969.0498046875,4973.0498046875,0
2024-02-07 15:30:00+00:00,4986.06005859375,4995.0400390625,4983.43994140625,4994.509765625,304441944
2024-02-07 16:30:00+00:00,4988.22021484375,4992.93994140625,4983.8798828125,4986.1201171875,231924441
2024-02-07 17:30:00+00:00,4996.4501953125,4996.4501953125,4982.8701171875,4988.2001953125,220312000
2024-02-07 18:30:00+00:00,4994.27978515625,4998.64990234375,4991.669921875,4996.490234375,217472000
2024-02-07 19:30:00+00:00,4996.52001953125,4999.89013671875,4992.85009765625,4994.2900390625,253667000
2024-02-07 20:30:00+00:00,4994.93994140625,4997.72021484375,4991.02978515625,4996.60986328125,369295000
2024-02-08 14:30:00+00:00,4992.919921875,4997.490234375,4990.39990234375,4995.16015625,0
2024-02-08 15:30:00+00:00,4987.47021484375,4995.990234375,4987.08984375,4992.919921875,303819397
2024-02-08 16:30:00+00:00,4994.64990234375,4995.39990234375,4987.10009765625,4987.41015625,230673546
2024-02-08 17:30:00+00:00,4994.3798828125,4996.47021484375,4988.3798828125,4994.64990234375,214542000
2024-02-08 18:30:00+00:00,4992.490234375,4997.31005859375,4992.1298828125,4994.35986328125,226087000
2024-02-08 19:30:00+00:00,4998.35986328125,4999.68017578125,4989.77001953125,4992.47998046875,261656000
2024-02-08 20:30:00+00:00,4998.52001953125,5000.39990234375,4992.8701171875,4998.330078125,373880000
2024-02-09 14:30:00+00:00,5010.66015625,5011.6201171875,5000.33984375,5004.169921875,0
2024-02-09 15:30:00+00:00,5011.1298828125,5015.89990234375,5009.490234375,5010.68994140625,300595540
2024-02-09 16:30:00+00:00,5015.14990234375,5015.14990234375,5007.330078125,5011.18994140625,241873049
2024-02-09 17:30:00+00:00,5021.16015625,5021.81005859375,5013.18994140625,5015.1298828125,209392302
2024-02-09 18:30:00+00:00,5024.72998046875,5025.169921875,5018.990234375,5021.169921875,194744000
2024-02-09 19:30:00+00:00,5024.990234375,5030.06005859375,5021.89990234375,5024.7900390625,240721000
2024-02-09 20:30:00+00:00,5025.89013671875,5027.080078125,5020.85009765625,5024.990234375,347452000
2024-02-12 14:30:00+00:00,5026.8701171875,5028.35009765625,5023.97998046875,5026.830078125,0
2024-02-12 15:30:00+00:00,5042.14013671875,5042.77978515625,5026.85986328125,5026.85986328125,266855177
2024-02-12 16:30:00+00:00,5042.77978515625,5048.39013671875,5040.7900390625,5042.31005859375,225049473
2024-02-12 17:30:00+00:00,5039.330078125,5047.89990234375,5039.259765625,5042.77001953125,187118120
2024-02-12 18:30:00+00:00,5024.759765625,5039.4501953125,5016.830078125,5039.27978515625,227079000
2024-02-12 19:30:00+00:00,5023.080078125,5026.669921875,5018.10009765625,5024.72021484375,214298000
2024-02-12 20:30:00+00:00,5022.490234375,5025.83984375,5019.25,5023.10009765625,331213000
2024-02-13 14:30:00+00:00,4962.18994140625,4967.93994140625,4945.52978515625,4967.93994140625,0
2024-02-13 15:30:00+00:00,4968.68017578125,4970.18994140625,4958.43017578125,4962.3798828125,342166603
2024-02-13 16:30:00+00:00,4958.2998046875,4971.2998046875,4957.22021484375,4968.6298828125,212728623
2024-02-13 17:30:00+00:00,4955.60009765625,4966.2001953125,4953.31005859375,4958.27978515625,191434000
2024-02-13 18:30:00+00:00,4934.52978515625,4955.8798828125,4931.18994140625,4955.5498046875,221621000
2024-02-13 19:30:00+00:00,4926.41015625,4942.31005859375,4920.31005859375,4934.490234375,281003000
2024-02-13 20:30:00+00:00,4953.7001953125,4954.22021484375,4925.25,4926.2900390625,397583000
2024-02-14 14:30:00+00:00,4989.02978515625,4991.85009765625,4970.83984375,4976.43994140625,0
2024-02-14 15:30:00+00:00,4974.1201171875,4990.64990234375,4963.97998046875,4989.240234375,267728865
2024-02-14 16:30:00+00:00,4971.89990234375,4975.56005859375,4956.4501953125,4974.16015625,214506493
2024-02-14 17:30:00+00:00,4971.18017578125,4977.2998046875,4967.14013671875,4971.93994140625,189874219
2024-02-14 18:30:00+00:00,4979.009765625,4983.080078125,4965.18017578125,4971.31982421875,203965000
2024-02-14 19:30:00+00:00,4992.41015625,4993.97998046875,4977.18994140625,4979.06982421875,239683000
2024-02-14 20:30:00+00:00,5000.31982421875,5002.52001953125,4987.47998046875,4992.47021484375,364096000
2024-02-15 14:30:00+00:00,5007.490234375,5016.47021484375,5002.56005859375,5003.14013671875,487659818
2024-02-15 15:30:00+00:00,5005.7900390625,5010.58984375,4999.43994140625,5007.5400390625,296517264
2024-02-15 16:30:00+00:00,5015.56005859375,5015.9501953125,5004.64013671875,5005.75,239134918
2024-02-15 17:30:00+00:00,5025.5,5025.52978515625,5010.91015625,5015.60009765625,203805000
2024-02-15 18:30:00+00:00,5026.080078125,5028.509765625,5020.830078125,5025.52001953125,212659000
2024-02-15 19:30:00+00:00,5027.27001953125,5032.72021484375,5023.02978515625,5026.1201171875,242417000
2024-02-15 20:30:00+00:00,5029.669921875,5031.06982421875,5022.58984375,5027.27001953125,384712000
2024-02-16 14:30:00+00:00,5012.9599609375,5031.1298828125,4999.52001953125,5031.1298828125,0
2024-02-16 15:30:00+00:00,5029.5,5030.830078125,5008.85009765625,5012.9501953125,269932594
2024-02-16 16:30:00+00:00,5032.580078125,5035.2001953125,5027.31982421875,5029.509765625,210325260
2024-02-16 17:30:00+00:00,5026.7998046875,5033.27001953125,5018.02001953125,5032.52001953125,182074884
2024-02-16 18:30:00+00:00,5036.68994140625,5038.7001953125,5026.33984375,5026.7001953125,175619000
2024-02-16 19:30:00+00:00,5016.1201171875,5037.330078125,5010.75,5036.6201171875,240628000
2024-02-16 20:30:00+00:00,5005.14990234375,5017.2001953125,5000.52001953125,5016.1201171875,352656000
2024-02-20 14:30:00+00:00,4971.60986328125,4993.7099609375,4968.7099609375,4989.31982421875,0
2024-02-20 15:30:00+00:00,4979.02001953125,4982.83984375,4967.39990234375,4971.72021484375,280112193
2024-02-20 16:30:00+00:00,4960.27001953125,4979.31982421875,4957.77978515625,4979.0,222124600
2024-02-20 17:30:00+00:00,4961.8798828125,4969.2099609375,4955.02001953125,4960.18994140625,191532000
2024-02-20 18:30:00+00:00,4969.4599609375,4970.0,4957.7099609375,4961.85986328125,187904000
2024-02-20 19:30:00+00:00,4976.97021484375,4978.3701171875,4967.06005859375,4969.5400390625,223340000
2024-02-20 20:30:00+00:00,4975.990234375,4978.0498046875,4961.58984375,4976.9599609375,373024000
2024-02-21 14:30:00+00:00,4963.7099609375,4970.10009765625,4958.33984375,4963.02978515625,0
2024-02-21 15:30:00+00:00,4967.9501953125,4972.7998046875,4959.919921875,4963.68017578125,255577595
2024-02-21 16:30:00+00:00,4960.419921875,4970.419921875,4958.3798828125,4967.89990234375,217414563
2024-02-21 17:30:00+00:00,4962.35986328125,4966.72998046875,4954.27001953125,4960.43994140625,190459349
2024-02-21 18:30:00+00:00,4956.35009765625,4969.77978515625,4952.2998046875,4962.419921875,205373000
2024-02-21 19:30:00+00:00,4953.75,4957.27978515625,4946.0,4956.35986328125,229948000
2024-02-21 20:30:00+00:00,4981.91015625,4983.2099609375,4953.830078125,4953.830078125,343371000
2024-02-22 14:30:00+00:00,5063.2998046875,5064.1201171875,5038.830078125,5038.830078125,544360490
2024-02-22 15:30:00+00:00,5063.990234375,5066.8798828125,5055.18017578125,5063.3701171875,301074196
2024-02-22 16:30:00+00:00,5069.56982421875,5070.02978515625,5059.6201171875,5063.9599609375,228915314
2024-02-22 17:30:00+00:00,5077.8798828125,5078.18994140625,5066.2900390625,5069.60009765625,214423000
2024-02-22 18:30:00+00:00,5094.0498046875,5094.27978515625,5077.259765625,5077.93994140625,207025000
2024-02-22 19:30:00+00:00,5087.2998046875,5094.39013671875,5079.35986328125,5094.0498046875,264413000
2024-02-22 20:30:00+00:00,5086.18994140625,5092.85986328125,5083.85009765625,5087.39013671875,384504000
2024-02-23 14:30:00+00:00,5102.41015625,5111.06005859375,5100.919921875,5100.919921875,0
2024-02-23 15:30:00+00:00,5091.6201171875,5106.009765625,5081.4599609375,5102.35009765625,289901011
2024-02-23 16:30:00+00:00,5092.56982421875,5100.06005859375,5087.759765625,5091.669921875,214705754
2024-02-23 17:30:00+00:00,5099.31005859375,5099.68994140625,5088.14990234375,5092.58984375,178308805
2024-02-23 18:30:00+00:00,5087.740234375,5100.490234375,5086.72021484375,5099.2998046875,178619000
2024-02-23 19:30:00+00:00,5089.0498046875,5095.009765625,5087.43994140625,5087.75,199851000
2024-02-23 20:30:00+00:00,5089.31005859375,5097.2001953125,5087.18994140625,5089.0400390625,325917000
2024-02-26 14:30:00+00:00,5089.56005859375,5097.66015625,5087.39990234375,5093.0,0
2024-02-26 15:30:00+00:00,5083.68017578125,5092.72998046875,5080.27978515625,5089.6201171875,255614036
2024-02-26 16:30:00+00:00,5088.06982421875,5088.66015625,5082.2001953125,5083.6298828125,224403966
2024-02-26 17:30:00+00:00,5076.10986328125,5088.7001953125,5074.9501953125,5087.97021484375,191526201
2024-02-26 18:30:00+00:00,5081.4501953125,5082.47021484375,5070.27001953125,5076.169921875,199559000
2024-02-26 19:30:00+00:00,5078.3701171875,5083.27978515625,5076.52001953125,5081.43017578125,219510000
2024-02-26 20:30:00+00:00,5069.08984375,5079.3798828125,5068.91015625,5078.419921875,335411000
2024-02-27 14:30:00+00:00,5071.68994140625,5076.58984375,5064.1298828125,5074.60009765625,0
2024-02-27 15:30:00+00:00,5066.22998046875,5072.68994140625,5065.64990234375,5071.68017578125,248200754
2024-02-27 16:30:00+00:00,5065.0,5069.5498046875,5062.75,5066.2099609375,207528161
2024-02-27 17:30:00+00:00,5061.9599609375,5066.93994140625,5057.2900390625,5064.93017578125,197770317
2024-02-27 18:30:00+00:00,5072.5498046875,5074.2900390625,5061.0400390625,5061.93017578125,194396000
