Date,Close,High,Low,Open,Volume
2002-01-02,1154.6700439453125,1154.6700439453125,1136.22998046875,1148.0799560546875,1171000000
2002-01-03,1165.27001953125,1165.27001953125,1154.010009765625,1154.6700439453125,1398900000
2002-01-04,1172.510009765625,1176.550048828125,1163.4200439453125,1165.27001953125,1513000000
2002-01-07,1164.8900146484375,1176.969970703125,1163.550048828125,1172.510009765625,1308300000
2002-01-08,1160.7099609375,1167.5999755859375,1157.4599609375,1164.8900146484375,1258800000
2002-01-09,1155.1400146484375,1174.260009765625,1151.8900146484375,1160.7099609375,1452000000
2002-01-10,1156.550048828125,1159.9300537109375,1150.8499755859375,1155.1400146484375,1299000000
2002-01-11,1145.5999755859375,1159.4100341796875,1145.449951171875,1156.550048828125,1211900000
2002-01-14,1138.4100341796875,1145.5999755859375,1138.1500244140625,1145.5999755859375,1286400000
2002-01-15,1146.18994140625,1148.81005859375,1136.8800048828125,1138.4100341796875,1386900000
2002-01-16,1127.5699462890625,1146.18994140625,1127.489990234375,1146.18994140625,1482500000
2002-01-17,1138.8800048828125,1139.27001953125,1127.5699462890625,1127.5699462890625,1380100000
2002-01-18,1127.5799560546875,1138.8800048828125,1124.449951171875,1138.8800048828125,1333300000
2002-01-22,1119.31005859375,1135.260009765625,1117.9100341796875,1127.5799560546875,1311600000
2002-01-23,1128.1800537109375,1131.93994140625,1117.4300537109375,1119.31005859375,1479200000
2002-01-24,1132.1500244140625,1139.5,1128.1800537109375,1128.1800537109375,1552800000
2002-01-25,1133.280029296875,1138.31005859375,1127.8199462890625,1132.1500244140625,1345100000
2002-01-28,1133.06005859375,1138.6300048828125,1126.6600341796875,1133.280029296875,1186800000
2002-01-29,1100.6400146484375,1137.469970703125,1098.739990234375,1133.06005859375,1812000000
2002-01-30,1113.5699462890625,1113.7900390625,1081.6600341796875,1100.6400146484375,2019600000
2002-01-31,1130.199951171875,1130.2099609375,1113.300048828125,1113.5699462890625,1557000000
2002-02-01,1122.199951171875,1130.199951171875,1118.510009765625,1130.199951171875,1367200000
2002-02-04,1094.43994140625,1122.199951171875,1092.25,1122.199951171875,1437600000
2002-02-05,1090.02001953125,1100.9599609375,1082.5799560546875,1094.43994140625,1778300000
2002-02-06,1083.510009765625,1093.5799560546875,1077.780029296875,1090.02001953125,1665800000
2002-02-07,1080.1700439453125,1094.030029296875,1078.43994140625,1083.510009765625,1441600000
2002-02-08,1096.219970703125,1096.300048828125,1079.9100341796875,1080.1700439453125,1371900000
2002-02-11,1111.93994140625,1112.010009765625,1094.6800537109375,1096.219970703125,1159400000
2002-02-12,1107.5,1112.6800537109375,1102.97998046875,1111.93994140625,1094200000
2002-02-13,1118.510009765625,1120.56005859375,1107.5,1107.5,1215900000
2002-02-14,1116.47998046875,1124.719970703125,1112.300048828125,1118.510009765625,1272500000
2002-02-15,1104.1800537109375,1117.0899658203125,1103.22998046875,1116.47998046875,1359200000
2002-02-19,1083.3399658203125,1104.1800537109375,1082.239990234375,1104.1800537109375,1189900000
2002-02-20,1097.97998046875,1098.3199462890625,1074.3599853515625,1083.3399658203125,1438900000
2002-02-21,1080.949951171875,1101.5,1080.239990234375,1097.97998046875,1381600000
2002-02-22,1089.8399658203125,1093.9300537109375,1074.3900146484375,1080.949951171875,1411000000
2002-02-25,1109.4300537109375,1112.7099609375,1089.8399658203125,1089.8399658203125,1367400000
2002-02-26,1109.3800048828125,1115.050048828125,1101.719970703125,1109.4300537109375,1309200000
2002-02-27,1109.8900146484375,1123.06005859375,1102.260009765625,1109.3800048828125,1393800000
2002-02-28,1106.72998046875,1121.5699462890625,1106.72998046875,1109.8900146484375,1392200000
2002-03-01,1131.780029296875,1131.7900390625,1106.72998046875,1106.72998046875,1456500000
2002-03-04,1153.8399658203125,1153.8399658203125,1130.9300537109375,1131.780029296875,1594300000
2002-03-05,1146.1400146484375,1157.739990234375,1144.780029296875,1153.8399658203125,1549300000
2002-03-06,1162.77001953125,1165.2900390625,1145.1099853515625,1146.1400146484375,1541300000
2002-03-07,1157.5400390625,1167.93994140625,1150.68994140625,1162.77001953125,1517400000
2002-03-08,1164.31005859375,1172.760009765625,1157.5400390625,1157.5400390625,1412000000
2002-03-11,1168.260009765625,1173.030029296875,1159.5799560546875,1164.31005859375,1210200000
2002-03-12,1165.5799560546875,1168.260009765625,1154.3399658203125,1168.260009765625,1304400000
2002-03-13,1154.0899658203125,1165.5799560546875,1151.010009765625,1165.5799560546875,1354000000
2002-03-14,1153.0400390625,1157.8299560546875,1151.0799560546875,1154.0899658203125,1208800000
2002-03-15,1166.1600341796875,1166.47998046875,1153.0400390625,1153.0400390625,1493900000
2002-03-18,1165.550048828125,1172.72998046875,1159.1400146484375,1166.1600341796875,1169500000
2002-03-19,1170.2900390625,1173.93994140625,1165.550048828125,1165.550048828125,1255000000
2002-03-20,1151.8499755859375,1170.2900390625,1151.6099853515625,1170.2900390625,1304900000
2002-03-21,1153.5899658203125,1155.0999755859375,1139.47998046875,1151.8499755859375,1339200000
2002-03-22,1148.699951171875,1156.489990234375,1144.5999755859375,1153.5899658203125,1243300000
2002-03-25,1131.8699951171875,1151.0400390625,1131.8699951171875,1148.699951171875,1057900000
2002-03-26,1138.489990234375,1147.0,1131.6099853515625,1131.8699951171875,1223600000
2002-03-27,1144.5799560546875,1146.949951171875,1135.3299560546875,1138.489990234375,1180100000
2002-03-28,1147.3900146484375,1154.449951171875,1144.5799560546875,1144.5799560546875,1147600000
2002-04-01,1146.5400390625,1147.8399658203125,1132.8699951171875,1147.3900146484375,1050900000
2002-04-02,1136.760009765625,1146.5400390625,1135.7099609375,1146.5400390625,1176700000
2002-04-03,1125.4000244140625,1138.8499755859375,1119.6800537109375,1136.760009765625,1219700000
2002-04-04,1126.3399658203125,1130.449951171875,1120.06005859375,1125.4000244140625,1283800000
2002-04-05,1122.72998046875,1133.31005859375,1119.489990234375,1126.3399658203125,1110200000
2002-04-08,1125.2900390625,1125.4100341796875,1111.7900390625,1122.72998046875,1095300000
2002-04-09,1117.800048828125,1128.2900390625,1116.72998046875,1125.2900390625,1235400000
2002-04-10,1130.469970703125,1131.760009765625,1117.800048828125,1117.800048828125,1447900000
2002-04-11,1103.68994140625,1130.469970703125,1102.4200439453125,1130.469970703125,1505600000
2002-04-12,1111.010009765625,1112.77001953125,1102.739990234375,1103.68994140625,1282100000
2002-04-15,1102.550048828125,1114.8599853515625,1099.4100341796875,1111.010009765625,1120400000
2002-04-16,1128.3699951171875,1129.4000244140625,1102.550048828125,1102.550048828125,1341300000
2002-04-17,1126.0699462890625,1133.0,1123.3699951171875,1128.3699951171875,1376900000
2002-04-18,1124.469970703125,1130.489990234375,1109.2900390625,1126.0699462890625,1359300000
2002-04-19,1125.1700439453125,1128.8199462890625,1122.5899658203125,1124.469970703125,1185000000
2002-04-22,1107.8299560546875,1125.1700439453125,1105.6199951171875,1125.1700439453125,1181800000
2002-04-23,1100.9599609375,1111.1700439453125,1098.93994140625,1107.8299560546875,1388500000
2002-04-24,1093.1400146484375,1108.4599609375,1092.510009765625,1100.9599609375,1373200000
2002-04-25,1091.47998046875,1094.3599853515625,1084.81005859375,1093.1400146484375,1517400000
2002-04-26,1076.3199462890625,1096.77001953125,1076.31005859375,1091.47998046875,1374200000
2002-04-29,1065.449951171875,1078.949951171875,1063.6199951171875,1076.3199462890625,1314700000
2002-04-30,1076.9200439453125,1082.6199951171875,1063.4599609375,1065.449951171875,1628600000
2002-05-01,1086.4599609375,1088.3199462890625,1065.2900390625,1076.9200439453125,1451400000
2002-05-02,1084.56005859375,1091.4200439453125,1079.4599609375,1086.4599609375,1364000000
2002-05-03,1073.4300537109375,1084.56005859375,1068.8900146484375,1084.56005859375,1284500000
2002-05-06,1052.6700439453125,1075.9599609375,1052.6500244140625,1073.4300537109375,1122600000
2002-05-07,1049.489990234375,1058.6700439453125,1048.9599609375,1052.6700439453125,1354700000
2002-05-08,1088.8499755859375,1088.9200439453125,1049.489990234375,1049.489990234375,1502000000
2002-05-09,1073.010009765625,1088.8499755859375,1072.22998046875,1088.8499755859375,1153000000
2002-05-10,1054.989990234375,1075.4300537109375,1053.9300537109375,1073.010009765625,1171900000
2002-05-13,1074.56005859375,1074.8399658203125,1053.9000244140625,1054.989990234375,1088600000
2002-05-14,1097.280029296875,1097.7099609375,1074.56005859375,1074.56005859375,1414500000
2002-05-15,1091.0699462890625,1104.22998046875,1088.93994140625,1097.280029296875,1420200000
2002-05-16,1098.22998046875,1099.2900390625,1089.1700439453125,1091.0699462890625,1256600000
2002-05-17,1106.5899658203125,1106.5899658203125,1096.77001953125,1098.22998046875,1274400000
2002-05-20,1091.8800048828125,1106.5899658203125,1090.6099853515625,1106.5899658203125,989800000
2002-05-21,1079.8800048828125,1099.550048828125,1079.0799560546875,1091.8800048828125,1200500000
2002-05-22,1086.02001953125,1086.02001953125,1075.6400146484375,1079.8800048828125,1136300000
2002-05-23,1097.0799560546875,1097.0999755859375,1080.550048828125,1086.02001953125,1192900000
2002-05-24,1083.8199462890625,1097.0799560546875,1082.18994140625,1097.0799560546875,885400000
2002-05-28,1074.550048828125,1085.97998046875,1070.31005859375,1083.8199462890625,996500000
2002-05-29,1067.6600341796875,1074.8299560546875,1067.6600341796875,1074.550048828125,1081800000
2002-05-30,1064.6600341796875,1069.5,1054.260009765625,1067.6600341796875,1286600000
2002-05-31,1067.1400146484375,1079.9300537109375,1064.6600341796875,1064.6600341796875,1277300000
2002-06-03,1040.6800537109375,1070.739990234375,1039.9000244140625,1067.1400146484375,1324300000
2002-06-04,1040.68994140625,1046.06005859375,1030.52001953125,1040.6800537109375,1466600000
2002-06-05,1049.9000244140625,1050.1099853515625,1038.8399658203125,1040.68994140625,1300100000
2002-06-06,1029.1500244140625,1049.9000244140625,1026.9100341796875,1049.9000244140625,1601500000
2002-06-07,1027.530029296875,1033.02001953125,1012.489990234375,1029.1500244140625,1341300000
2002-06-10,1030.739990234375,1038.1800537109375,1025.449951171875,1027.530029296875,1226200000
2002-06-11,1013.5999755859375,1039.0400390625,1012.9400024414062,1030.739990234375,1212400000
2002-06-12,1020.260009765625,1021.8499755859375,1002.5800170898438,1013.260009765625,1795720000
2002-06-13,1009.5599975585938,1023.469970703125,1008.1199951171875,1020.260009765625,1405500000
2002-06-14,1007.27001953125,1009.5599975585938,981.6300048828125,1009.5599975585938,1549000000
2002-06-17,1036.1700439453125,1036.1700439453125,1007.27001953125,1007.27001953125,1236600000
2002-06-18,1037.1400146484375,1040.8299560546875,1030.9200439453125,1036.1700439453125,1193100000
2002-06-19,1019.989990234375,1037.6099853515625,1017.8800048828125,1037.1400146484375,1336100000
2002-06-20,1006.2899780273438,1023.3300170898438,1004.5900268554688,1019.989990234375,1389700000
2002-06-21,989.1400146484375,1006.2899780273438,985.6500244140625,1006.2899780273438,1497200000
2002-06-24,992.719970703125,1002.1099853515625,970.8499755859375,989.1400146484375,1552600000
2002-06-25,976.1400146484375,1005.8800048828125,974.2100219726562,992.719970703125,1513700000
2002-06-26,973.530029296875,977.4299926757812,952.9199829101562,976.1400146484375,2014290000
2002-06-27,990.6400146484375,990.6699829101562,963.739990234375,973.530029296875,1908600000
2002-06-28,989.8200073242188,1001.7899780273438,988.3099975585938,990.6400146484375,2117000000
2002-07-01,968.6500244140625,994.4600219726562,967.4299926757812,989.8200073242188,1425500000
2002-07-02,948.0900268554688,968.6500244140625,945.5399780273438,968.6500244140625,1823000000
2002-07-03,953.989990234375,954.2999877929688,934.8699951171875,948.0900268554688,1527800000
2002-07-05,989.030029296875,989.0700073242188,953.989990234375,953.989990234375,699400000
2002-07-08,976.97998046875,993.5599975585938,972.9099731445312,989.030029296875,1184400000
2002-07-09,952.8300170898438,979.6300048828125,951.7100219726562,976.97998046875,1348900000
2002-07-10,920.469970703125,956.3400268554688,920.2899780273438,952.8300170898438,1816900000
2002-07-11,927.3699951171875,929.1599731445312,900.9400024414062,920.469970703125,2080480000
2002-07-12,921.3900146484375,934.3099975585938,913.7100219726562,927.3699951171875,1607400000
2002-07-15,917.9299926757812,921.3900146484375,876.4600219726562,921.3900146484375,2574800000
2002-07-16,900.9400024414062,918.6500244140625,897.1300048828125,917.9299926757812,1843700000
2002-07-17,906.0399780273438,926.52001953125,895.030029296875,901.0499877929688,2566500000
2002-07-18,881.5599975585938,907.7999877929688,880.5999755859375,905.4500122070312,1736300000
2002-07-19,847.75,881.5599975585938,842.0700073242188,881.5599975585938,2654100000
2002-07-22,819.8499755859375,854.1300048828125,813.260009765625,847.760009765625,2248060000
2002-07-23,797.7000122070312,827.6900024414062,796.1300048828125,819.8499755859375,2441020000
2002-07-24,843.4299926757812,844.3200073242188,775.6799926757812,797.7100219726562,2775560000
2002-07-25,838.6799926757812,853.8300170898438,816.1099853515625,843.4199829101562,2424700000
2002-07-26,852.8400268554688,852.8499755859375,835.9199829101562,838.6799926757812,1796100000
2002-07-29,898.9600219726562,898.9600219726562,852.8400268554688,852.8400268554688,1778650000
2002-07-30,902.780029296875,909.8099975585938,884.7000122070312,898.9600219726562,1826090000
2002-07-31,911.6199951171875,911.6400146484375,889.8800048828125,902.780029296875,2049360000
2002-08-01,884.6599731445312,911.6199951171875,882.47998046875,911.6199951171875,1672200000
2002-08-02,864.239990234375,884.719970703125,853.9500122070312,884.4000244140625,1538100000
