Date,Close,High,Low,Open,Volume
2004-01-02,1108.47998046875,1118.8499755859375,1105.0799560546875,1111.9200439453125,1153200000
2004-01-05,1122.219970703125,1122.219970703125,1108.47998046875,1108.47998046875,1578200000
2004-01-06,1123.6700439453125,1124.4599609375,1118.43994140625,1122.219970703125,1494500000
2004-01-07,1126.3299560546875,1126.3299560546875,1116.449951171875,1123.6700439453125,1704900000
2004-01-08,1131.9200439453125,1131.9200439453125,1124.9100341796875,1126.3299560546875,1868400000
2004-01-09,1121.8599853515625,1131.9200439453125,1120.9000244140625,1131.9200439453125,1720700000
2004-01-12,1127.22998046875,1127.8499755859375,1120.9000244140625,1121.8599853515625,1510200000
2004-01-13,1121.219970703125,1129.0699462890625,1115.18994140625,1127.22998046875,1595900000
2004-01-14,1130.52001953125,1130.75,1121.219970703125,1121.219970703125,1514600000
2004-01-15,1132.050048828125,1137.1099853515625,1124.5400390625,1130.52001953125,1695000000
2004-01-16,1139.8299560546875,1139.8299560546875,1132.050048828125,1132.050048828125,1721100000
2004-01-20,1138.77001953125,1142.9300537109375,1135.4000244140625,1139.8299560546875,1698200000
2004-01-21,1147.6199951171875,1149.2099609375,1134.6199951171875,1138.77001953125,1757600000
2004-01-22,1143.93994140625,1150.510009765625,1143.010009765625,1147.6199951171875,1693700000
2004-01-23,1141.550048828125,1150.31005859375,1136.8499755859375,1143.93994140625,1561200000
2004-01-26,1155.3699951171875,1155.3800048828125,1141.0,1141.550048828125,1480600000
2004-01-27,1144.050048828125,1155.3699951171875,1144.050048828125,1155.3699951171875,1673100000
2004-01-28,1128.47998046875,1149.1400146484375,1126.5,1144.050048828125,1842000000
2004-01-29,1134.1099853515625,1134.3900146484375,1122.3800048828125,1128.47998046875,1921900000
2004-01-30,1131.1300048828125,1134.1700439453125,1127.72998046875,1134.1099853515625,1635000000
2004-02-02,1135.260009765625,1142.449951171875,1127.8699951171875,1131.1300048828125,1599200000
2004-02-03,1136.030029296875,1137.43994140625,1131.3299560546875,1135.260009765625,1476900000
2004-02-04,1126.52001953125,1136.030029296875,1124.739990234375,1136.030029296875,1634800000
2004-02-05,1128.5899658203125,1131.1700439453125,1124.43994140625,1126.52001953125,1566600000
2004-02-06,1142.760009765625,1142.7900390625,1128.3900146484375,1128.5899658203125,1477600000
2004-02-09,1139.81005859375,1144.4599609375,1139.2099609375,1142.760009765625,1303500000
2004-02-10,1145.5400390625,1147.02001953125,1138.699951171875,1139.81005859375,1403900000
2004-02-11,1157.760009765625,1158.8900146484375,1142.3299560546875,1145.5400390625,1699300000
2004-02-12,1152.1099853515625,1157.760009765625,1151.43994140625,1157.760009765625,1464300000
2004-02-13,1145.81005859375,1156.8800048828125,1143.239990234375,1152.1099853515625,1329200000
2004-02-17,1156.989990234375,1158.97998046875,1145.81005859375,1145.81005859375,1396500000
2004-02-18,1151.8199462890625,1157.4000244140625,1149.5400390625,1156.989990234375,1382400000
2004-02-19,1147.06005859375,1158.5699462890625,1146.8499755859375,1151.8199462890625,1562800000
2004-02-20,1144.1099853515625,1149.81005859375,1139.0,1147.06005859375,1479600000
2004-02-23,1140.989990234375,1146.68994140625,1136.97998046875,1144.1099853515625,1380400000
2004-02-24,1139.0899658203125,1144.5400390625,1134.4300537109375,1140.989990234375,1543600000
2004-02-25,1143.6700439453125,1145.239990234375,1138.9599609375,1139.0899658203125,1360700000
2004-02-26,1144.9100341796875,1147.22998046875,1138.6199951171875,1143.6700439453125,1383900000
2004-02-27,1144.93994140625,1151.6800537109375,1141.800048828125,1145.800048828125,1540400000
2004-03-01,1155.969970703125,1157.449951171875,1144.93994140625,1144.93994140625,1497100000
2004-03-02,1149.0999755859375,1156.5400390625,1147.31005859375,1155.969970703125,1476000000
2004-03-03,1151.030029296875,1152.43994140625,1143.780029296875,1149.0999755859375,1334500000
2004-03-04,1154.8699951171875,1154.969970703125,1149.81005859375,1151.030029296875,1265800000
2004-03-05,1156.8599853515625,1163.22998046875,1148.77001953125,1154.8699951171875,1398200000
2004-03-08,1147.199951171875,1159.93994140625,1146.969970703125,1156.8599853515625,1254400000
2004-03-09,1140.5799560546875,1147.3199462890625,1136.8399658203125,1147.199951171875,1499400000
2004-03-10,1123.8900146484375,1141.449951171875,1122.530029296875,1140.5799560546875,1648400000
2004-03-11,1106.780029296875,1125.9599609375,1105.8699951171875,1123.8900146484375,1889900000
2004-03-12,1120.5699462890625,1120.6300048828125,1106.780029296875,1106.780029296875,1388500000
2004-03-15,1104.489990234375,1120.5699462890625,1103.3599853515625,1120.5699462890625,1600600000
2004-03-16,1110.699951171875,1113.760009765625,1102.6099853515625,1104.489990234375,1500700000
2004-03-17,1123.75,1125.760009765625,1110.699951171875,1110.699951171875,1490100000
2004-03-18,1122.3199462890625,1125.5,1113.25,1123.75,1369200000
2004-03-19,1109.780029296875,1122.719970703125,1109.68994140625,1122.3199462890625,1457400000
2004-03-22,1095.4000244140625,1109.780029296875,1089.5400390625,1109.780029296875,1452300000
2004-03-23,1093.949951171875,1101.52001953125,1091.5699462890625,1095.4000244140625,1458200000
2004-03-24,1091.3299560546875,1098.3199462890625,1087.1600341796875,1093.949951171875,1527800000
2004-03-25,1109.18994140625,1110.3800048828125,1091.3299560546875,1091.3299560546875,1471700000
2004-03-26,1108.06005859375,1115.27001953125,1106.1300048828125,1109.18994140625,1319100000
2004-03-29,1122.469970703125,1124.3699951171875,1108.06005859375,1108.06005859375,1405500000
2004-03-30,1127.0,1127.5999755859375,1119.6600341796875,1122.469970703125,1332400000
2004-03-31,1126.2099609375,1130.8299560546875,1121.4599609375,1127.0,1560700000
2004-04-01,1132.1700439453125,1135.6700439453125,1126.199951171875,1126.2099609375,1560700000
2004-04-02,1141.81005859375,1144.81005859375,1132.1700439453125,1132.1700439453125,1629200000
2004-04-05,1150.5699462890625,1150.5699462890625,1141.6400146484375,1141.81005859375,1413700000
2004-04-06,1148.1600341796875,1150.5699462890625,1143.300048828125,1150.5699462890625,1397700000
2004-04-07,1140.530029296875,1148.1600341796875,1138.4100341796875,1148.1600341796875,1458800000
2004-04-08,1139.3199462890625,1148.969970703125,1134.52001953125,1140.530029296875,1199800000
2004-04-12,1145.199951171875,1147.2900390625,1139.3199462890625,1139.3199462890625,1102400000
2004-04-13,1129.43994140625,1147.780029296875,1127.699951171875,1145.199951171875,1423200000
2004-04-14,1128.1700439453125,1132.52001953125,1122.1500244140625,1129.43994140625,1547700000
2004-04-15,1128.8399658203125,1134.0799560546875,1120.75,1128.1700439453125,1568700000
2004-04-16,1134.6099853515625,1136.800048828125,1126.9000244140625,1128.8399658203125,1487800000
2004-04-19,1135.8199462890625,1136.1800537109375,1129.8399658203125,1134.56005859375,1194900000
2004-04-20,1118.1500244140625,1139.260009765625,1118.0899658203125,1135.8199462890625,1508500000
2004-04-21,1124.0899658203125,1125.719970703125,1116.030029296875,1118.1500244140625,1738100000
2004-04-22,1139.9300537109375,1142.77001953125,1121.949951171875,1124.0899658203125,1826700000
2004-04-23,1140.5999755859375,1141.9200439453125,1134.81005859375,1139.9300537109375,1396100000
2004-04-26,1135.530029296875,1145.0799560546875,1132.9100341796875,1140.5999755859375,1290600000
2004-04-27,1138.1099853515625,1146.56005859375,1135.530029296875,1135.530029296875,1518000000
2004-04-28,1122.4100341796875,1138.1099853515625,1121.699951171875,1138.1099853515625,1855600000
2004-04-29,1113.8900146484375,1128.800048828125,1108.0400390625,1122.4100341796875,1859000000
2004-04-30,1107.300048828125,1119.260009765625,1107.22998046875,1113.8900146484375,1634700000
2004-05-03,1117.489990234375,1118.719970703125,1107.300048828125,1107.300048828125,1571600000
2004-05-04,1119.550048828125,1127.739990234375,1112.8900146484375,1117.489990234375,1662100000
2004-05-05,1121.530029296875,1125.0699462890625,1117.9000244140625,1119.550048828125,1469000000
2004-05-06,1113.989990234375,1121.530029296875,1106.300048828125,1121.530029296875,1509300000
2004-05-07,1098.699951171875,1117.300048828125,1098.6300048828125,1113.989990234375,1653600000
2004-05-10,1087.1199951171875,1098.699951171875,1079.6300048828125,1098.699951171875,1918400000
2004-05-11,1095.449951171875,1095.68994140625,1087.1199951171875,1087.1199951171875,1533800000
2004-05-12,1097.280029296875,1097.550048828125,1076.3199462890625,1095.449951171875,1697600000
2004-05-13,1096.43994140625,1102.77001953125,1091.760009765625,1097.280029296875,1411100000
2004-05-14,1095.699951171875,1102.0999755859375,1088.239990234375,1096.43994140625,1335900000
2004-05-17,1084.0999755859375,1095.699951171875,1079.3599853515625,1095.699951171875,1430100000
2004-05-18,1091.489990234375,1094.0999755859375,1084.0999755859375,1084.0999755859375,1353000000
2004-05-19,1088.6800537109375,1105.9300537109375,1088.489990234375,1091.489990234375,1548600000
2004-05-20,1089.18994140625,1092.6199951171875,1085.4300537109375,1088.6800537109375,1211000000
2004-05-21,1093.56005859375,1099.6400146484375,1089.18994140625,1089.18994140625,1258600000
2004-05-24,1095.4100341796875,1101.280029296875,1091.77001953125,1093.56005859375,1227500000
2004-05-25,1113.050048828125,1113.800048828125,1090.739990234375,1095.4100341796875,1545700000
2004-05-26,1114.93994140625,1116.7099609375,1109.9100341796875,1113.050048828125,1369400000
2004-05-27,1121.280029296875,1123.949951171875,1114.8599853515625,1114.93994140625,1447500000
2004-05-28,1120.6800537109375,1122.68994140625,1118.0999755859375,1121.280029296875,1172600000
2004-06-01,1121.199951171875,1122.699951171875,1113.3199462890625,1120.6800537109375,1238000000
2004-06-02,1124.989990234375,1128.0999755859375,1118.6400146484375,1121.199951171875,1251700000
2004-06-03,1116.6400146484375,1125.31005859375,1116.5699462890625,1124.989990234375,1232400000
2004-06-04,1122.5,1129.1700439453125,1116.6400146484375,1116.6400146484375,1115300000
2004-06-07,1140.4200439453125,1140.5400390625,1122.5,1122.5,1211800000
2004-06-08,1142.1800537109375,1142.1800537109375,1135.449951171875,1140.4200439453125,1190300000
2004-06-09,1131.3299560546875,1142.1800537109375,1131.1700439453125,1142.1800537109375,1276800000
2004-06-10,1136.469970703125,1136.469970703125,1131.3299560546875,1131.3299560546875,1160600000
2004-06-14,1125.2900390625,1136.469970703125,1122.1600341796875,1136.469970703125,1179400000
2004-06-15,1132.010009765625,1137.3599853515625,1125.2900390625,1125.2900390625,1345900000
2004-06-16,1133.56005859375,1135.280029296875,1130.550048828125,1132.010009765625,1168400000
2004-06-17,1132.050048828125,1133.56005859375,1126.8900146484375,1133.56005859375,1296700000
2004-06-18,1135.02001953125,1138.9599609375,1129.8299560546875,1132.050048828125,1500600000
2004-06-21,1130.300048828125,1138.050048828125,1129.6400146484375,1135.02001953125,1123900000
2004-06-22,1134.4100341796875,1135.050048828125,1124.3699951171875,1130.300048828125,1382300000
2004-06-23,1144.06005859375,1145.1500244140625,1131.72998046875,1134.4100341796875,1444200000
2004-06-24,1140.6500244140625,1146.3399658203125,1139.93994140625,1144.06005859375,1394900000
2004-06-25,1134.4300537109375,1145.969970703125,1134.239990234375,1140.6500244140625,1812900000
2004-06-28,1133.3499755859375,1142.5999755859375,1131.719970703125,1134.4300537109375,1354600000
2004-06-29,1136.199951171875,1138.260009765625,1131.81005859375,1133.3499755859375,1375000000
2004-06-30,1140.8399658203125,1144.199951171875,1133.6199951171875,1136.199951171875,1473800000
2004-07-01,1128.93994140625,1140.8399658203125,1123.06005859375,1140.8399658203125,1495700000
2004-07-02,1125.3800048828125,1129.1500244140625,1123.260009765625,1128.93994140625,1085000000
2004-07-06,1116.2099609375,1125.3800048828125,1113.2099609375,1125.3800048828125,1283300000
2004-07-07,1118.3299560546875,1122.3699951171875,1114.9200439453125,1116.2099609375,1328600000
2004-07-08,1109.1099853515625,1119.1199951171875,1108.719970703125,1118.3299560546875,1401100000
2004-07-09,1112.81005859375,1115.5699462890625,1109.1099853515625,1109.1099853515625,1186300000
2004-07-12,1114.3499755859375,1116.1099853515625,1106.7099609375,1112.81005859375,1114600000
2004-07-13,1115.1400146484375,1116.300048828125,1112.989990234375,1114.3499755859375,1199700000
2004-07-14,1111.469970703125,1119.5999755859375,1107.8299560546875,1115.1400146484375,1462000000
2004-07-15,1106.68994140625,1114.6300048828125,1106.6700439453125,1111.469970703125,1408700000
2004-07-16,1101.3900146484375,1112.1700439453125,1101.0699462890625,1106.68994140625,1450300000
2004-07-19,1100.9000244140625,1105.52001953125,1096.550048828125,1101.3900146484375,1319900000
