Date,Close,High,Low,Open,Volume
2006-01-03,1268.800048828125,1270.219970703125,1245.739990234375,1248.2900390625,2554570000
2006-01-04,1273.4599609375,1275.3699951171875,1267.739990234375,1268.800048828125,2515330000
2006-01-05,1273.47998046875,1276.9100341796875,1270.300048828125,1273.4599609375,2433340000
2006-01-06,1285.449951171875,1286.0899658203125,1273.47998046875,1273.47998046875,2446560000
2006-01-09,1290.1500244140625,1290.780029296875,1284.8199462890625,1285.449951171875,2301490000
2006-01-10,1289.68994140625,1290.1500244140625,1283.760009765625,1290.1500244140625,2373080000
2006-01-11,1294.1800537109375,1294.9000244140625,1288.1199951171875,1289.719970703125,2406130000
2006-01-12,1286.06005859375,1294.1800537109375,1285.0400390625,1294.1800537109375,2318350000
2006-01-13,1287.6099853515625,1288.9599609375,1282.780029296875,1286.06005859375,2206510000
2006-01-17,1282.9300537109375,1287.6099853515625,1278.6099853515625,1287.6099853515625,2179970000
2006-01-18,1277.9300537109375,1282.9300537109375,1272.0799560546875,1282.9300537109375,2233200000
2006-01-19,1285.0400390625,1287.7900390625,1277.9300537109375,1277.9300537109375,2444020000
2006-01-20,1261.489990234375,1285.0400390625,1260.9200439453125,1285.0400390625,2845810000
2006-01-23,1263.8199462890625,1268.18994140625,1261.489990234375,1261.489990234375,2256070000
2006-01-24,1266.8599853515625,1271.469970703125,1263.8199462890625,1263.8199462890625,2608720000
2006-01-25,1264.6800537109375,1271.8699951171875,1259.4200439453125,1266.8599853515625,2617060000
2006-01-26,1273.8299560546875,1276.43994140625,1264.6800537109375,1264.6800537109375,2856780000
2006-01-27,1283.719970703125,1286.3800048828125,1273.8299560546875,1273.8299560546875,2623620000
2006-01-30,1285.18994140625,1287.93994140625,1283.510009765625,1283.719970703125,2282730000
2006-01-31,1280.0799560546875,1285.199951171875,1276.8499755859375,1285.199951171875,2708310000
2006-02-01,1282.4599609375,1283.3299560546875,1277.5699462890625,1280.0799560546875,2589410000
2006-02-02,1270.8399658203125,1282.4599609375,1267.719970703125,1282.4599609375,2565300000
2006-02-03,1264.030029296875,1270.8699951171875,1261.02001953125,1270.8399658203125,2282210000
2006-02-06,1265.02001953125,1267.0400390625,1261.6199951171875,1264.030029296875,2132360000
2006-02-07,1254.780029296875,1265.780029296875,1253.6099853515625,1265.02001953125,2366370000
2006-02-08,1265.6500244140625,1266.469970703125,1254.780029296875,1254.780029296875,2456860000
2006-02-09,1263.780029296875,1274.56005859375,1262.800048828125,1265.6500244140625,2441920000
2006-02-10,1266.989990234375,1269.8900146484375,1254.97998046875,1263.8199462890625,2290050000
2006-02-13,1262.8599853515625,1266.989990234375,1258.3399658203125,1266.989990234375,1850080000
2006-02-14,1275.530029296875,1278.2099609375,1260.800048828125,1262.8599853515625,2437940000
2006-02-15,1280.0,1281.0,1271.06005859375,1275.530029296875,2317590000
2006-02-16,1289.3800048828125,1289.3900146484375,1280.0,1280.0,2251490000
2006-02-17,1287.239990234375,1289.469970703125,1284.0699462890625,1289.3800048828125,2128260000
2006-02-21,1283.030029296875,1291.9200439453125,1281.3299560546875,1287.239990234375,2104320000
2006-02-22,1292.6700439453125,1294.1700439453125,1283.030029296875,1283.030029296875,2222380000
2006-02-23,1287.7900390625,1293.8399658203125,1285.1400146484375,1292.6700439453125,2144210000
2006-02-24,1289.4300537109375,1292.1099853515625,1285.6199951171875,1287.7900390625,1933010000
2006-02-27,1294.1199951171875,1297.5699462890625,1289.4300537109375,1289.4300537109375,1975320000
2006-02-28,1280.6600341796875,1294.1199951171875,1278.6600341796875,1294.1199951171875,2370860000
2006-03-01,1291.239990234375,1291.800048828125,1280.6600341796875,1280.6600341796875,2308320000
2006-03-02,1289.1400146484375,1291.239990234375,1283.2099609375,1291.239990234375,2494590000
2006-03-03,1287.22998046875,1297.3299560546875,1284.199951171875,1289.1400146484375,2152950000
2006-03-06,1278.260009765625,1288.22998046875,1275.6700439453125,1287.22998046875,2280190000
2006-03-07,1275.8800048828125,1278.260009765625,1271.1099853515625,1278.260009765625,2268050000
2006-03-08,1278.469970703125,1280.3299560546875,1268.4200439453125,1275.8800048828125,2442870000
2006-03-09,1272.22998046875,1282.739990234375,1272.22998046875,1278.469970703125,2140110000
2006-03-10,1281.4200439453125,1284.3699951171875,1271.1099853515625,1272.22998046875,2123450000
2006-03-13,1284.1300048828125,1287.3699951171875,1281.5799560546875,1281.5799560546875,2070330000
2006-03-14,1297.47998046875,1298.1400146484375,1282.6700439453125,1284.1300048828125,2165270000
2006-03-15,1303.02001953125,1304.4000244140625,1294.969970703125,1297.47998046875,2293000000
2006-03-16,1305.3299560546875,1310.449951171875,1303.02001953125,1303.02001953125,2292180000
2006-03-17,1307.25,1309.7900390625,1305.3199462890625,1305.3299560546875,2549620000
2006-03-20,1305.0799560546875,1310.0,1303.5899658203125,1307.25,1976830000
2006-03-21,1297.22998046875,1310.8800048828125,1295.8199462890625,1305.0799560546875,2147370000
2006-03-22,1305.0400390625,1305.969970703125,1295.81005859375,1297.22998046875,2039810000
2006-03-23,1301.6700439453125,1305.0400390625,1298.1099853515625,1305.0400390625,1980940000
2006-03-24,1302.949951171875,1306.530029296875,1298.8900146484375,1301.6700439453125,2326070000
2006-03-27,1301.6099853515625,1303.739990234375,1299.0899658203125,1302.949951171875,2029700000
2006-03-28,1293.22998046875,1306.239990234375,1291.8399658203125,1301.6099853515625,2148580000
2006-03-29,1302.8900146484375,1305.5999755859375,1293.22998046875,1293.22998046875,2143540000
2006-03-30,1300.25,1310.1500244140625,1296.719970703125,1302.8900146484375,2294560000
2006-03-31,1294.8699951171875,1303.0,1294.8699951171875,1300.25,2236710000
2006-04-03,1297.81005859375,1309.18994140625,1296.6500244140625,1302.8800048828125,2494080000
2006-04-04,1305.9300537109375,1307.550048828125,1294.7099609375,1297.81005859375,2147660000
2006-04-05,1311.56005859375,1312.81005859375,1304.8199462890625,1305.9300537109375,2420020000
2006-04-06,1309.0400390625,1311.989990234375,1302.43994140625,1311.56005859375,2281680000
2006-04-07,1295.5,1314.0699462890625,1294.1800537109375,1309.0400390625,2082470000
2006-04-10,1296.6199951171875,1300.739990234375,1293.1700439453125,1295.510009765625,1898320000
2006-04-11,1286.5699462890625,1300.7099609375,1282.9599609375,1296.5999755859375,2232880000
